Boss,Subordinate,Immediate?
104632,81145,0
27107,29030,0
755,54439,0
27104,1246,0
27104,75011,0
76045,1607,1
755,52227,1
896,119777,0
755,67858,0
896,27055,0
20805,52850,0
20805,77124,0
40164,27021,0
40164,74775,0
20805,2975,0
27104,2789,0
113114,33924,0
4671,101634,0
755,4960,0
35981,25397,0
896,18307,0
19235,12431,0
19235,4802,0
40164,76020,0
755,54375,0
27104,104307,0
896,2712,0
270,51399,0
2273,120911,0
2243,3336,1
40164,805,1
755,16611,0
701,98403,0
27104,12567,0
270,116854,0
27104,40502,0
896,859,0
1124,47932,0
113114,2273,0
49468,3056,1
4827,51800,0
1055,112487,0
896,12434,0
35981,3049,0
20805,18402,0
20805,49468,1
35981,56140,0
20805,29542,0
40164,110994,0
2587,33554,1
113114,60796,0
113114,107234,0
76045,47932,0
40164,4682,0
896,93669,0
40164,40214,1
35981,27315,0
31379,55348,0
28331,5670,0
46153,40967,1
40164,54493,0
20805,938,0
20805,6055,0
12008,1717,0
111313,18785,0
2273,18460,0
20805,827,1
40164,341,0
27104,13822,0
12620,85564,1
27104,2147,0
701,27421,0
27104,871,0
701,35901,1
20805,2448,0
35981,107214,0
40164,49746,0
49468,247,0
92989,27903,0
4671,19760,0
701,102902,0
113114,12620,0
20805,29551,1
35981,5970,0
4671,5406,0
1055,95,0
896,95151,0
20805,40254,1
755,27313,0
40164,46153,1
4671,199,0
701,18474,1
4671,48612,0
2273,100141,0
113114,3574,0
896,30637,0
19235,55733,0
46153,13904,1
18466,98403,0
2551,2362,1
19235,15344,1
701,112633,1
14758,12431,0
76045,40235,0
2273,3682,0
40164,58058,0
40196,23430,1
579,75391,0
27104,40153,0
113114,28701,0
270,263,1
113114,101372,0
20805,9263,0
20195,1520,1
27104,37643,0
896,40673,0
40164,11370,1
4827,1996,0
701,6751,0
76045,2502,0
76045,104094,0
896,30185,0
755,19927,0
18327,4838,1
40164,97374,0
304,999,0
30174,26924,0
40164,21959,0
20805,4671,1
113114,59642,0
896,12850,0
4671,76534,0
2243,1611,1
76045,2216,0
35981,309,0
43716,2027,1
26999,15344,1
27104,86554,0
113114,119777,0
76045,43716,1
76045,6299,0
40164,30086,0
2273,27315,0
40164,114361,0
76045,90131,0
1557,506,1
20874,27421,0
2937,18492,1
701,3215,0
27104,27066,0
20805,49616,0
20805,6471,0
75627,21660,0
27104,40914,0
35981,3004,0
20805,2991,0
27104,3082,0
1756,6299,0
1055,729,0
20805,96413,0
113114,19482,0
35981,761,0
30174,101246,0
12850,21220,0
40164,40539,0
48944,77007,0
75969,19037,0
49468,58777,0
18466,13733,0
113114,16117,0
2273,54083,0
270,40153,0
4780,40502,0
40164,506,1
2273,13971,1
20805,2056,0
4671,42489,0
755,47799,1
701,59855,0
2273,1534,1
35981,3392,0
35981,16598,0
27104,3766,0
27104,54015,0
76063,43184,0
755,6299,0
20805,3405,0
20805,2420,0
755,118617,0
3209,13822,0
896,1917,0
1994,2082,0
27104,80801,1
12620,120911,1
35901,81543,0
49468,2366,0
2273,3500,0
896,4857,0
20805,88504,0
18472,33865,0
40164,70330,0
2273,11370,1
35981,21348,0
304,36523,0
20805,5063,1
40164,3429,0
49468,27095,1
14004,74746,1
755,2958,0
270,1999,1
40164,22326,0
2273,6471,0
19235,54375,0
701,2001,0
896,42868,0
471,31388,0
27104,121038,0
40164,70511,0
35981,2362,0
20805,35885,0
1994,70610,1
14758,79993,0
40196,18361,0
579,838,0
75322,1706,0
35981,1170,0
896,1320,0
27104,635,0
18656,2586,1
3209,36911,0
2273,103674,0
40164,64626,0
27104,12435,0
2273,25496,0
105707,94688,0
113114,44100,0
1751,1932,0
27104,2366,0
4671,94080,0
40164,80043,0
76045,93697,0
35981,55063,0
27104,1141,0
40164,2824,0
896,79993,0
14758,31324,0
40164,9263,0
113114,75011,0
20805,76020,0
2841,5978,1
35981,2216,0
113114,5995,0
76045,54451,0
1055,2659,0
896,79848,0
76045,31786,0
27104,27095,1
20805,49187,0
35981,63638,0
35981,80043,0
755,24435,0
20805,87088,0
113114,5914,0
2273,2437,1
27104,87088,0
76045,66131,0
4780,765,1
27104,112675,0
18327,72176,1
35981,35744,0
20805,8970,0
12008,36524,0
56700,11997,0
896,2414,0
76045,20026,0
76045,2704,0
76045,3763,0
76045,36988,0
76045,102663,0
27104,3461,0
76045,33865,0
76045,3381,0
3720,3215,1
579,3429,0
63574,111066,1
20805,2213,0
18477,899,0
20805,80754,0
20805,40114,1
755,37125,0
19235,36383,1
896,40160,0
755,104094,0
20805,1744,0
20805,36523,1
2587,107737,1
755,93680,1
113114,30789,0
755,2855,0
49468,29146,0
13904,27315,0
40164,3156,0
20805,27421,1
755,20277,0
270,5355,0
35981,94841,0
76045,18511,0
1055,11290,0
40164,47822,0
2273,49746,0
2273,76805,1
76045,30898,0
41637,75477,0
4671,2448,0
35981,21220,0
3209,231,0
304,54406,0
27104,475,0
40164,18460,0
40164,11219,0
113114,1786,0
40164,55131,0
2273,1990,1
40164,1141,1
48944,98840,0
46153,5542,0
2273,58825,1
5063,55733,1
755,2414,0
35981,17167,0
35981,113147,0
755,71160,0
12008,88913,0
20805,4821,0
7319,5978,1
1055,1635,0
113114,27024,0
755,94725,0
1055,1855,0
18590,114438,0
18477,1599,0
18427,1822,0
755,26891,1
20805,33998,0
4671,101784,0
2243,1902,1
896,35743,0
27104,21220,0
2126,89524,0
113114,69677,0
471,116854,0
20805,3363,0
48944,33188,0
2273,25397,0
40164,649,0
2273,52172,1
4671,3561,1
113114,14423,0
27104,76050,0
701,43350,0
18466,2420,0
896,95487,0
40164,98840,0
40164,114402,0
49468,89452,0
7319,20874,1
7319,5406,0
35981,2786,0
20805,1393,0
755,1565,0
18327,28119,1
113114,1160,0
76045,742,0
76045,11441,0
4671,7319,0
701,101091,1
27313,25104,0
27104,12205,1
113114,35894,0
27104,8090,0
2273,47799,1
113114,93942,0
56700,1996,0
35981,688,0
18466,1413,0
2273,2578,1
76045,1052,1
20805,81359,0
896,2378,0
579,79163,0
20805,2824,0
19235,3363,1
20805,51102,0
5063,92989,1
35981,53860,0
2273,30779,0
76045,26746,0
20805,18397,0
102777,74746,1
896,22475,0
40164,91916,0
35981,704,0
701,2377,0
701,56729,0
20805,6082,1
2273,40673,0
40164,11997,0
4671,40235,0
896,63797,0
5063,1281,1
20805,838,1
755,6010,0
755,21220,0
27104,4850,0
76045,94725,0
20805,2491,0
19235,1650,1
76045,97947,0
27104,27421,0
896,3682,0
92989,5542,1
1557,11412,0
14758,10450,0
14758,5117,0
104632,51217,0
113114,3424,0
48944,2659,0
2273,18641,0
20805,40281,0
35981,19220,0
13904,44728,0
755,98324,0
40164,75518,0
27104,20874,0
896,4769,0
20805,64671,1
304,303,0
40164,120808,0
1055,35901,0
113114,111313,0
40164,12049,0
2273,2712,0
18327,14697,0
2273,3653,0
40164,6293,0
13904,5075,0
755,80043,0
270,114589,0
18327,56761,1
20805,1902,0
76045,7319,0
4671,79495,0
4671,85971,0
30185,63638,0
76045,3664,0
18466,2058,0
40164,20026,0
20805,3156,0
27104,8970,0
76045,40168,0
40164,1528,0
17078,20747,0
49468,81543,0
113114,71891,0
14758,27027,0
113114,2619,0
48944,76063,1
755,3664,1
113114,3027,0
12431,58058,0
896,35788,0
5140,114589,1
304,16470,0
35901,247,1
20805,77973,0
113114,92391,0
20805,18460,0
701,303,0
4671,119777,0
40164,73725,0
701,7592,1
76045,117805,0
18466,108690,0
19235,62551,0
113114,617,0
20805,1075,0
19235,26999,1
896,11429,0
46153,53860,1
20805,79515,0
35981,111166,0
755,1227,0
26999,2340,1
85021,94771,0
896,12661,0
701,40190,1
76045,697,0
20805,54375,0
76045,2149,0
40164,61360,0
3161,35949,0
1055,1277,0
76045,64626,0
113114,13449,0
40164,899,1
20805,40502,0
40196,19760,0
701,578,0
27104,55969,0
76045,13697,0
40164,85340,0
2273,761,0
896,56038,0
20805,742,0
40164,33554,1
896,12435,0
2273,79163,0
113114,49148,0
27104,111239,0
27104,40870,0
20805,36911,0
471,1377,0
40164,2485,0
701,836,0
20805,20195,1
102777,4682,1
896,2390,0
40164,103676,0
27104,2399,0
76045,101080,0
1994,5986,0
76045,111183,0
27104,3405,0
35981,805,0
20805,98840,0
18472,3326,1
102777,4667,1
701,104334,0
20805,19927,0
701,8315,0
27104,56729,0
76045,51492,0
18477,2480,0
755,805,1
113114,93599,0
2273,3237,0
2273,2953,0
40164,85021,0
5063,80043,1
20195,2126,0
35981,3500,0
40164,88644,0
35981,81145,0
755,54129,0
40164,22190,0
4682,27003,1
4671,6475,0
896,4894,0
20805,40253,0
2273,70004,0
2273,71768,1
18327,389,1
76045,5357,0
40196,2643,1
27104,98324,0
35981,3726,0
2273,20670,0
40164,1839,0
76045,83280,0
113114,81093,0
1635,33865,0
2273,114438,0
35981,54493,0
18327,506,1
40164,3394,0
18327,3763,0
20805,6751,0
113114,76849,0
113114,4769,0
755,1786,0
35981,19482,0
701,11317,0
755,12467,0
755,2082,0
755,5379,0
896,51492,0
1055,5406,0
40164,29057,0
18327,81543,0
27104,94080,0
35981,19928,0
755,22022,0
40221,1907,0
471,7319,0
40164,2615,0
40164,2958,0
35981,10450,0
35839,2782,0
2273,111102,0
471,112487,0
35981,37643,0
76045,2390,0
35981,2551,0
113114,118324,0
113114,986,0
755,11194,0
16611,2834,0
104632,28183,0
2273,40967,0
755,17312,1
49468,3646,1
20805,13951,0
33924,58825,0
75322,3764,0
104632,19793,0
755,1191,0
49468,19088,0
76045,1521,0
4671,3766,0
4671,18285,0
27104,12613,0
4671,51399,0
896,905,0
76045,2953,0
20805,2589,0
701,4027,0
20805,1353,0
40164,7238,0
2483,109670,1
59368,32076,0
40164,6066,0
18590,112675,0
20805,2990,1
46153,21660,0
76045,1235,0
113114,16810,0
40164,22719,0
3023,81093,0
270,115336,0
76045,58777,0
2273,1786,1
107234,2390,1
40164,98324,0
40164,89761,1
40164,64320,0
755,113161,0
3209,270,0
20805,36162,0
76045,18533,1
755,20026,0
35981,986,0
40164,507,0
2273,113447,1
40164,5622,1
19235,19037,0
20805,3766,0
20805,85340,0
896,28940,0
113114,27763,0
46153,3756,0
755,2645,0
35923,27421,0
2273,94841,0
14758,92989,1
2273,8090,1
755,113447,0
35981,76805,0
28977,3487,0
755,22960,0
35981,1212,0
27104,19088,0
896,3626,0
76045,1768,0
3209,117311,0
2273,29542,1
2273,2399,0
304,2226,1
579,71160,0
27104,43482,0
40221,1299,1
270,2226,0
2273,9605,0
20805,39647,0
4827,2564,0
20805,9440,0
49468,506,0
35901,51399,0
896,26746,0
304,27889,0
113114,68398,0
55456,33653,0
40164,3430,0
755,8966,0
27104,52249,0
12850,8754,0
896,3303,0
20805,3154,0
81543,106180,1
19235,27903,0
113114,4741,0
27104,13904,0
76045,10450,0
896,106730,0
113114,35793,0
755,490,0
20805,107522,0
35981,74742,0
40164,54406,0
755,96870,1
27104,43350,0
40164,1456,1
113114,75391,0
20805,81524,0
4671,836,1
27104,117805,0
18590,52249,0
40164,2603,0
27104,66172,0
14004,5389,1
27104,2368,0
46153,12431,1
20805,55180,0
1055,27889,0
27104,18289,0
755,17167,0
18477,3356,0
35981,199,0
76045,120936,0
20805,89569,0
896,18397,0
20805,111102,0
113114,11224,0
755,63697,0
35981,344,0
27104,118324,0
3209,12661,0
2273,21063,0
471,112745,0
18327,1492,1
75322,2376,0
896,57899,0
2147,112745,1
20805,1436,0
76045,112831,0
27104,2589,0
40164,12613,0
40164,105707,0
113114,19551,0
56700,1649,0
81543,5978,1
896,81524,0
896,40121,0
2273,688,0
701,938,1
40164,859,0
35981,30950,0
76045,3430,0
113114,21220,0
35981,3039,0
35981,20277,0
49468,270,1
20805,2619,0
27104,111183,0
2273,12431,0
20805,2835,0
18472,14697,0
20805,18361,0
27104,111166,0
40164,13951,0
755,63774,0
701,3345,0
40164,1756,1
113114,98324,0
76045,104632,0
76045,17896,1
20805,113932,0
40164,5147,0
35981,5670,0
755,18370,1
46153,11838,0
113114,40797,0
113114,15737,0
35981,11224,0
3089,11338,0
76045,15737,0
27104,3667,0
4671,1848,0
20805,94688,0
4827,40927,0
896,72195,0
76045,4671,1
19235,1281,0
2273,18612,0
896,103674,0
46153,103674,0
27104,55131,0
896,19104,0
35981,114402,0
18472,7262,0
35981,3653,0
20805,98324,0
19235,2378,1
102777,6403,1
19385,5117,0
755,101372,0
40164,99811,0
102777,2991,1
27104,96306,0
20805,59855,0
113114,1170,1
27104,43716,1
76045,8970,0
2587,112733,0
40164,65925,0
35981,52258,0
2273,77143,0
35981,107737,0
113114,47747,0
20805,77748,0
40164,30317,0
76045,2492,0
35981,21959,0
3209,41118,0
113114,77063,0
755,3703,1
27104,62551,0
17939,76585,0
35981,4802,0
76045,11224,0
20805,20747,0
4671,89380,0
40164,3023,0
270,112487,0
2273,27055,1
40164,8154,0
40196,18460,0
18477,23570,0
896,75391,0
40164,111573,0
113114,18287,0
701,2991,0
20805,36130,0
49468,1125,0
40164,8105,0
2273,107148,1
76045,1994,1
40164,1768,0
60289,80625,0
35981,2704,0
30323,11429,0
49468,1492,0
701,40153,0
4671,76702,0
755,89761,0
76045,2112,0
18327,106180,0
896,40214,0
755,2417,1
4671,115336,0
35981,25496,1
3209,41381,0
20805,81068,0
1840,6475,1
18422,95824,1
76045,3025,0
35981,18460,0
40196,11350,0
2273,732,1
20805,1281,0
4802,45006,1
92989,79163,1
35981,20865,0
113114,19220,0
76045,25337,0
35981,118617,0
40164,20406,1
701,30007,0
76045,26856,0
304,26868,0
701,36292,0
19235,111313,0
27104,18460,0
20805,114015,0
14758,25104,0
755,5542,0
701,3381,0
1055,7319,0
896,63774,0
4671,19220,0
755,65367,0
76045,113932,0
46153,18785,0
76050,19874,0
896,5117,0
20805,5970,1
4671,1999,0
3209,471,0
20805,3726,0
7319,26990,1
76045,113821,0
701,99811,0
63574,6471,1
7549,36292,0
896,3804,0
19235,62410,0
20805,36383,0
20805,11370,1
701,27107,0
20805,65293,0
35981,114438,0
755,26422,0
76045,13971,1
20805,1756,0
102777,48177,1
4671,27421,0
27104,107737,0
113114,3459,0
2937,91386,0
2937,1581,1
27104,5611,0
2273,2132,1
20805,11441,0
20805,89273,0
113114,35814,0
76045,104362,0
20805,84840,0
755,309,0
40164,35684,0
27104,94841,0
270,42489,0
113114,2953,0
304,30076,0
113114,3237,0
579,31324,0
18327,70511,0
113114,1521,0
471,32891,0
20805,18570,0
755,3667,0
755,19965,0
76045,121038,0
20805,13643,0
4780,118617,0
1756,26422,0
755,7320,1
3740,1794,0
701,15063,1
113114,2731,0
40196,76534,0
755,6471,0
113114,18285,0
106730,54083,0
116854,40254,0
40164,2930,1
1756,26746,1
27104,101095,0
113114,3740,0
20805,56761,0
20805,112282,0
40164,59771,0
46153,55131,0
35981,45013,0
2273,85364,0
4671,36988,1
40164,81543,0
40164,18422,0
27104,40190,0
896,4902,0
35901,41118,0
76063,2483,1
19235,22475,1
27104,27024,0
40164,765,0
2437,89761,1
14758,18458,0
896,861,0
20805,12008,0
48944,43819,0
35981,66114,0
102777,22130,1
76045,20208,0
113114,97374,0
20805,2906,0
2273,873,0
20805,18400,1
27104,18285,0
896,29545,0
113114,83280,0
113114,3362,0
40164,11978,0
49468,29535,0
40164,3625,0
2273,986,0
27104,36174,0
471,35901,0
49468,112831,0
2273,2340,0
896,490,0
579,28701,0
76045,81375,0
35981,949,0
2273,13449,1
49468,40114,0
896,76288,0
76045,3277,0
896,14326,0
2273,1488,0
304,70301,0
4780,5075,1
755,76805,0
20805,55456,0
76189,68398,0
20805,13697,0
76045,18612,0
20805,3682,1
40164,3230,0
896,72284,0
76045,4854,0
40164,1994,1
896,79163,0
755,2793,0
40164,24435,0
35981,64323,0
40164,5425,1
579,11838,0
40164,35949,0
76045,9347,1
2551,635,1
1055,40254,0
755,119777,0
755,12628,0
65392,2659,0
113114,43896,0
76063,32178,0
49468,471,0
20805,64626,0
76045,108805,0
20805,1807,0
76045,76124,0
1004,7262,0
27104,74697,0
40164,1215,0
48944,56551,0
65392,12268,0
4780,45013,0
304,2772,0
40164,55068,1
113114,1761,0
113114,13697,0
20805,3238,0
35981,52249,0
46153,360,1
40164,30174,1
20805,270,1
701,49307,0
27104,25104,0
27104,94725,0
896,1503,0
16611,19760,0
20805,1891,0
11460,4787,0
19235,1005,1
113114,78743,0
20805,4780,0
40164,888,0
755,113060,0
40196,2791,0
27104,18407,0
2273,239,0
2273,30950,0
35981,77143,0
35981,34621,0
19235,890,1
27313,108805,0
2273,344,0
755,3804,1
40164,755,1
905,341,0
896,27021,0
67858,1393,1
56700,392,0
304,618,0
18466,22070,0
40164,66114,0
40164,2038,0
19385,8970,0
27104,63937,0
67858,3082,0
27104,1498,0
35981,101080,0
27104,25337,0
113114,765,0
113114,490,0
2273,27313,0
27104,54439,0
896,76849,0
76045,732,0
755,72195,0
27104,1353,0
755,34135,0
76045,70004,0
92989,108805,0
896,62551,0
35981,29542,0
40164,31388,0
58842,93697,0
16611,28183,0
35981,73955,0
49468,36911,0
2273,52850,0
20805,729,0
113114,5670,0
113114,52172,0
755,66165,1
18327,88644,0
40164,2474,0
701,3625,0
701,871,0
20805,618,0
49468,41118,0
2273,6010,1
18327,43350,1
40164,46660,0
40164,5265,0
1055,12268,0
304,94688,0
113114,118710,0
579,71891,0
2273,2762,0
2273,1206,1
40164,81151,1
76045,75391,0
76045,3424,0
20805,80187,0
2273,26422,0
18590,29845,0
40196,26989,0
40164,47034,0
4827,4644,0
20805,3765,1
4682,649,1
896,27873,0
2273,4802,0
579,35894,0
19235,18989,0
755,1578,0
30323,475,1
4671,3215,0
18477,72241,0
896,66131,0
40164,4821,0
27104,17896,1
4671,13822,1
40164,1917,0
113114,1653,0
896,2373,0
896,108729,0
3209,1557,0
20805,111239,0
1895,108690,0
35981,2959,0
4827,2930,0
27104,72284,0
76045,29545,0
896,104693,0
27104,19482,0
896,36088,0
2273,4888,0
18327,89452,1
58842,14302,0
113114,26891,0
20805,27003,0
27104,100451,0
113114,1286,0
20805,114402,0
18472,101609,0
2841,2659,1
19235,2412,1
5063,12687,1
2841,836,1
43716,33924,1
35981,1744,0
46153,62551,0
46153,5866,1
2937,40160,1
27104,22719,0
76045,71380,0
1492,2820,1
755,2399,0
35981,47799,1
27104,77973,0
27104,29455,0
40164,78386,0
2273,6800,1
35981,2586,0
20805,12577,1
27104,1004,0
2273,44677,1
20805,17167,0
113114,1227,0
35981,15112,0
19235,3303,1
20805,55068,0
59368,47034,0
4671,31786,0
113114,67858,0
20805,2782,0
20805,76585,0
27104,859,0
27104,26746,0
896,12687,0
113114,40541,0
40164,29838,1
76045,27024,0
4671,1004,0
113114,2437,0
27104,49232,0
40164,18275,1
20805,1435,0
113114,40652,0
76045,704,0
58842,52292,0
270,40114,1
20805,3056,0
40164,3025,0
40164,836,0
40164,24977,1
27104,111313,0
20805,71993,0
40164,5975,0
76045,2877,0
40164,3715,1
20805,1235,0
76045,65290,0
20805,701,1
27104,26935,0
27104,2940,0
40164,114621,0
76063,73260,0
27104,111168,0
5063,55055,1
48944,16470,0
76045,13657,0
20805,2834,0
49468,43350,0
755,3429,0
40164,40281,1
4671,27095,1
3209,2532,1
113114,62410,0
905,19928,0
40164,12628,0
76045,28701,1
701,3344,0
20805,75518,0
1055,40114,1
76045,114734,0
755,102663,0
2273,103367,0
27104,18811,0
270,1635,1
3025,1016,0
35981,8754,0
755,3459,0
71160,8970,1
40164,5611,0
896,321,0
113447,3459,0
120142,28977,0
92989,199,1
896,55055,0
35981,18340,0
20805,13657,0
20805,2390,0
701,41604,1
5063,5542,0
92989,20635,0
113114,29455,0
76045,40716,0
2273,51492,0
43716,36174,1
40164,15063,0
627,37772,1
35981,69949,0
20805,103456,0
27104,63556,0
20805,19731,0
113114,3500,0
471,2226,0
4671,104097,0
304,48177,0
755,3071,0
20805,33188,0
2273,4652,1
40196,12850,0
76045,13904,0
20805,28701,1
755,344,0
40164,75322,0
81543,542,1
20805,309,0
2712,47551,1
76045,3626,0
18477,93697,0
20805,42469,1
896,72278,0
701,112745,0
56700,2455,0
104632,104720,0
76045,2491,0
40164,11308,0
4671,13657,0
19235,45013,0
113114,111183,0
2273,1650,1
20805,4708,1
35981,20607,0
19235,31382,0
49190,49227,0
40164,64528,0
18327,1557,1
40164,21913,0
76045,2205,0
2273,384,1
8966,17167,0
18422,2165,1
20805,16611,0
579,66114,0
1756,40539,1
76045,2286,0
106730,99507,1
40164,52292,0
20805,2738,0
40164,68398,1
40164,27003,0
113114,94556,0
113114,42469,0
113114,52590,0
20805,6651,0
20805,2378,1
40164,54015,0
5425,88913,0
27104,71482,0
701,22230,0
2273,19928,0
1413,2058,0
20805,19235,1
20805,56038,1
20805,57899,0
46153,40502,0
27104,1393,1
113114,2491,0
1635,14697,0
113447,83280,0
2273,1384,0
701,75502,0
49468,8154,0
18466,1861,0
896,2525,0
76045,66165,0
1635,43350,1
755,7016,1
18327,35901,1
18590,47822,0
76045,3526,0
